image_name,x,y,w,h,category_id,dl_name,dl_name_en,dl_material,dl_material_en,class,image_width,image_height,label 
K-003351-020238-032310_0_2_0_2_90_000_200.png,403,226,184,183,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-020238-032310_0_2_0_2_70_000_200.png,602,288,221,212,20237,플라빅스정 75mg,Plavix Tab. 75mg,클로피도그렐황산염,Clopidogrel Bisulfate,K-020238,976,1280,35
K-003351-020238-032310_0_2_0_2_75_000_200.png,100,711,232,229,20237,플라빅스정 75mg,Plavix Tab. 75mg,클로피도그렐황산염,Clopidogrel Bisulfate,K-020238,976,1280,35
K-003351-020238-032310_0_2_0_2_90_000_200.png,144,800,225,222,20237,플라빅스정 75mg,Plavix Tab. 75mg,클로피도그렐황산염,Clopidogrel Bisulfate,K-020238,976,1280,35
K-003351-020238-032310_0_2_0_2_70_000_200.png,151,231,263,332,32309,글리아타민연질캡슐,,콜린알포세레이트,Choline alfoscerate,K-032310,976,1280,48
K-003351-020238-032310_0_2_0_2_75_000_200.png,524,616,267,355,32309,글리아타민연질캡슐,,콜린알포세레이트,Choline alfoscerate,K-032310,976,1280,48
K-003351-020238-032310_0_2_0_2_90_000_200.png,560,715,277,356,32309,글리아타민연질캡슐,,콜린알포세레이트,Choline alfoscerate,K-032310,976,1280,48
K-003351-020238-033880_0_2_0_2_70_000_200.png,423,885,194,192,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-020238-033880_0_2_0_2_75_000_200.png,325,155,185,188,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-020238-033880_0_2_0_2_70_000_200.png,84,335,229,222,20237,플라빅스정 75mg,Plavix Tab. 75mg,클로피도그렐황산염,Clopidogrel Bisulfate,K-020238,976,1280,35
K-003351-020238-033880_0_2_0_2_75_000_200.png,630,672,231,229,20237,플라빅스정 75mg,Plavix Tab. 75mg,클로피도그렐황산염,Clopidogrel Bisulfate,K-020238,976,1280,35
K-003351-020238-033880_0_2_0_2_70_000_200.png,473,205,359,343,33879,글리틴정(콜린알포세레이트),Glitin Tab.,콜린알포세레이트,Choline Alfoscerate,K-033880,976,1280,49
K-003351-020238-033880_0_2_0_2_75_000_200.png,78,634,403,395,33879,글리틴정(콜린알포세레이트),Glitin Tab.,콜린알포세레이트,Choline Alfoscerate,K-033880,976,1280,49
K-003351-020238-041768_0_2_0_2_70_000_200.png,388,894,183,189,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-020238-041768_0_2_0_2_75_000_200.png,364,143,184,194,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-020238-041768_0_2_0_2_90_000_200.png,406,203,183,188,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-020238-041768_0_2_0_2_70_000_200.png,605,280,222,218,20237,플라빅스정 75mg,Plavix Tab. 75mg,클로피도그렐황산염,Clopidogrel Bisulfate,K-020238,976,1280,35
K-003351-020238-041768_0_2_0_2_75_000_200.png,93,731,232,229,20237,플라빅스정 75mg,Plavix Tab. 75mg,클로피도그렐황산염,Clopidogrel Bisulfate,K-020238,976,1280,35
K-003351-020238-041768_0_2_0_2_90_000_200.png,137,820,229,224,20237,플라빅스정 75mg,Plavix Tab. 75mg,클로피도그렐황산염,Clopidogrel Bisulfate,K-020238,976,1280,35
K-003351-020238-041768_0_2_0_2_70_000_200.png,107,283,276,290,41767,카발린캡슐 25mg,Kabalin Cap. 25mg,프레가발린,Pregabalin,K-041768,976,1280,50
K-003351-020238-041768_0_2_0_2_75_000_200.png,563,652,279,301,41767,카발린캡슐 25mg,Kabalin Cap. 25mg,프레가발린,Pregabalin,K-041768,976,1280,50
K-003351-020238-041768_0_2_0_2_90_000_200.png,607,744,272,299,41767,카발린캡슐 25mg,Kabalin Cap. 25mg,프레가발린,Pregabalin,K-041768,976,1280,50
K-003351-021325-031863_0_2_0_2_70_000_200.png,399,893,189,191,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-021325-031863_0_2_0_2_75_000_200.png,351,148,183,189,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-021325-031863_0_2_0_2_90_000_200.png,393,207,182,184,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-021325-031863_0_2_0_2_70_000_200.png,559,296,201,197,21324,아토르바정 10mg,Atorva Tab. 10mg,아토르바스타틴칼슘,Atorvastatin Calcium,K-021325,976,1280,36
K-003351-021325-031863_0_2_0_2_75_000_200.png,170,736,204,207,21324,아토르바정 10mg,Atorva Tab. 10mg,아토르바스타틴칼슘,Atorvastatin Calcium,K-021325,976,1280,36
K-003351-021325-031863_0_2_0_2_90_000_200.png,210,826,202,206,21324,아토르바정 10mg,Atorva Tab. 10mg,아토르바스타틴칼슘,Atorvastatin Calcium,K-021325,976,1280,36
K-003351-021325-031863_0_2_0_2_70_000_200.png,146,289,207,207,31862,아질렉트정(라사길린메실산염),Azilect Tab.,라사길린메실산염,Rasagiline Mesylate,K-031863,976,1280,47
K-003351-021325-031863_0_2_0_2_75_000_200.png,591,742,207,214,31862,아질렉트정(라사길린메실산염),Azilect Tab.,라사길린메실산염,Rasagiline Mesylate,K-031863,976,1280,47
K-003351-021325-031863_0_2_0_2_90_000_200.png,618,832,221,201,31862,아질렉트정(라사길린메실산염),Azilect Tab.,라사길린메실산염,Rasagiline Mesylate,K-031863,976,1280,47
K-003351-021325-032310_0_2_0_2_75_000_200.png,343,182,180,187,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-021325-032310_0_2_0_2_90_000_200.png,382,242,185,183,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-021325-032310_0_2_0_2_75_000_200.png,48,808,251,146,21324,아토르바정 10mg,Atorva Tab. 10mg,아토르바스타틴칼슘,Atorvastatin Calcium,K-021325,976,1280,36
K-003351-021325-032310_0_2_0_2_90_000_200.png,91,893,245,143,21324,아토르바정 10mg,Atorva Tab. 10mg,아토르바스타틴칼슘,Atorvastatin Calcium,K-021325,976,1280,36
K-003351-021325-032310_0_2_0_2_75_000_200.png,540,718,383,246,32309,글리아타민연질캡슐,,콜린알포세레이트,Choline alfoscerate,K-032310,976,1280,48
K-003351-021325-032310_0_2_0_2_90_000_200.png,579,819,371,240,32309,글리아타민연질캡슐,,콜린알포세레이트,Choline alfoscerate,K-032310,976,1280,48
K-003351-021325-033880_0_2_0_2_70_000_200.png,427,839,189,182,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-021325-033880_0_2_0_2_75_000_200.png,324,200,185,189,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-021325-033880_0_2_0_2_90_000_200.png,363,261,186,184,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-021325-033880_0_2_0_2_70_000_200.png,138,298,190,208,21324,아토르바정 10mg,Atorva Tab. 10mg,아토르바스타틴칼슘,Atorvastatin Calcium,K-021325,976,1280,36
K-003351-021325-033880_0_2_0_2_75_000_200.png,613,730,198,217,21324,아토르바정 10mg,Atorva Tab. 10mg,아토르바스타틴칼슘,Atorvastatin Calcium,K-021325,976,1280,36
K-003351-021325-033880_0_2_0_2_90_000_200.png,654,820,191,211,21324,아토르바정 10mg,Atorva Tab. 10mg,아토르바스타틴칼슘,Atorvastatin Calcium,K-021325,976,1280,36
K-003351-021325-033880_0_2_0_2_70_000_200.png,500,201,350,400,33879,글리틴정(콜린알포세레이트),Glitin Tab.,콜린알포세레이트,Choline Alfoscerate,K-033880,976,1280,49
K-003351-021325-033880_0_2_0_2_75_000_200.png,75,597,364,422,33879,글리틴정(콜린알포세레이트),Glitin Tab.,콜린알포세레이트,Choline Alfoscerate,K-033880,976,1280,49
K-003351-021325-033880_0_2_0_2_90_000_200.png,119,698,363,408,33879,글리틴정(콜린알포세레이트),Glitin Tab.,콜린알포세레이트,Choline Alfoscerate,K-033880,976,1280,49
K-003351-021325-041768_0_2_0_2_70_000_200.png,455,873,185,191,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-021325-041768_0_2_0_2_75_000_200.png,298,166,186,190,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-021325-041768_0_2_0_2_90_000_200.png,339,226,185,183,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-021325-041768_0_2_0_2_70_000_200.png,609,291,180,213,21324,아토르바정 10mg,Atorva Tab. 10mg,아토르바스타틴칼슘,Atorvastatin Calcium,K-021325,976,1280,36
K-003351-021325-041768_0_2_0_2_75_000_200.png,139,725,185,223,21324,아토르바정 10mg,Atorva Tab. 10mg,아토르바스타틴칼슘,Atorvastatin Calcium,K-021325,976,1280,36
K-003351-021325-041768_0_2_0_2_90_000_200.png,180,812,186,220,21324,아토르바정 10mg,Atorva Tab. 10mg,아토르바스타틴칼슘,Atorvastatin Calcium,K-021325,976,1280,36
K-003351-021325-041768_0_2_0_2_70_000_200.png,117,289,266,288,41767,카발린캡슐 25mg,Kabalin Cap. 25mg,프레가발린,Pregabalin,K-041768,976,1280,50
K-003351-021325-041768_0_2_0_2_75_000_200.png,561,643,274,303,41767,카발린캡슐 25mg,Kabalin Cap. 25mg,프레가발린,Pregabalin,K-041768,976,1280,50
K-003351-021325-041768_0_2_0_2_90_000_200.png,605,735,270,302,41767,카발린캡슐 25mg,Kabalin Cap. 25mg,프레가발린,Pregabalin,K-041768,976,1280,50
K-003351-022074-031863_0_2_0_2_75_000_200.png,385,163,183,187,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-022074-031863_0_2_0_2_75_000_200.png,64,725,185,193,22073,리피로우정 20mg,Lipilow Tab. 20mg,무수아토르바스타틴칼슘,Atorvastatin Calcium Anhydrous,K-022074,976,1280,37
K-003351-022074-031863_0_2_0_2_75_000_200.png,551,769,207,213,31862,아질렉트정(라사길린메실산염),Azilect Tab.,라사길린메실산염,Rasagiline Mesylate,K-031863,976,1280,47
K-003351-022074-032310_0_2_0_2_70_000_200.png,396,857,189,196,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-022074-032310_0_2_0_2_75_000_200.png,355,167,179,186,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-022074-032310_0_2_0_2_90_000_200.png,392,224,187,180,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-022074-032310_0_2_0_2_70_000_200.png,687,265,184,184,22073,리피로우정 20mg,Lipilow Tab. 20mg,무수아토르바스타틴칼슘,Atorvastatin Calcium Anhydrous,K-022074,976,1280,37
K-003351-022074-032310_0_2_0_2_75_000_200.png,51,762,189,196,22073,리피로우정 20mg,Lipilow Tab. 20mg,무수아토르바스타틴칼슘,Atorvastatin Calcium Anhydrous,K-022074,976,1280,37
K-003351-022074-032310_0_2_0_2_90_000_200.png,93,852,185,190,22073,리피로우정 20mg,Lipilow Tab. 20mg,무수아토르바스타틴칼슘,Atorvastatin Calcium Anhydrous,K-022074,976,1280,37
K-003351-022074-032310_0_2_0_2_70_000_200.png,73,220,336,246,32309,글리아타민연질캡슐,,콜린알포세레이트,Choline alfoscerate,K-032310,976,1280,48
K-003351-022074-032310_0_2_0_2_75_000_200.png,529,713,361,280,32309,글리아타민연질캡슐,,콜린알포세레이트,Choline alfoscerate,K-032310,976,1280,48
K-003351-022074-032310_0_2_0_2_90_000_200.png,570,816,354,272,32309,글리아타민연질캡슐,,콜린알포세레이트,Choline alfoscerate,K-032310,976,1280,48
K-003351-022074-033880_0_2_0_2_70_000_200.png,394,876,190,195,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-022074-033880_0_2_0_2_75_000_200.png,353,163,189,188,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-022074-033880_0_2_0_2_90_000_200.png,397,223,186,182,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-022074-033880_0_2_0_2_70_000_200.png,108,324,190,189,22073,리피로우정 20mg,Lipilow Tab. 20mg,무수아토르바스타틴칼슘,Atorvastatin Calcium Anhydrous,K-022074,976,1280,37
K-003351-022074-033880_0_2_0_2_75_000_200.png,649,712,189,195,22073,리피로우정 20mg,Lipilow Tab. 20mg,무수아토르바스타틴칼슘,Atorvastatin Calcium Anhydrous,K-022074,976,1280,37
K-003351-022074-033880_0_2_0_2_90_000_200.png,688,806,184,186,22073,리피로우정 20mg,Lipilow Tab. 20mg,무수아토르바스타틴칼슘,Atorvastatin Calcium Anhydrous,K-022074,976,1280,37
K-003351-022074-033880_0_2_0_2_70_000_200.png,477,247,437,280,33879,글리틴정(콜린알포세레이트),Glitin Tab.,콜린알포세레이트,Choline Alfoscerate,K-033880,976,1280,49
K-003351-022074-033880_0_2_0_2_75_000_200.png,10,677,451,290,33879,글리틴정(콜린알포세레이트),Glitin Tab.,콜린알포세레이트,Choline Alfoscerate,K-033880,976,1280,49
K-003351-022074-033880_0_2_0_2_90_000_200.png,58,775,442,283,33879,글리틴정(콜린알포세레이트),Glitin Tab.,콜린알포세레이트,Choline Alfoscerate,K-033880,976,1280,49
K-003351-022074-041768_0_2_0_2_90_000_200.png,393,206,186,186,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-022074-041768_0_2_0_2_90_000_200.png,170,839,187,187,22073,리피로우정 20mg,Lipilow Tab. 20mg,무수아토르바스타틴칼슘,Atorvastatin Calcium Anhydrous,K-022074,976,1280,37
K-003351-022074-041768_0_2_0_2_90_000_200.png,593,717,270,307,41767,카발린캡슐 25mg,Kabalin Cap. 25mg,프레가발린,Pregabalin,K-041768,976,1280,50
K-003351-029667-031863_0_2_0_2_70_000_200.png,360,845,207,207,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-029667-031863_0_2_0_2_75_000_200.png,377,183,185,190,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-029667-031863_0_2_0_2_90_000_200.png,418,249,181,171,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-029667-031863_0_2_0_2_70_000_200.png,580,336,227,227,29666,리바로정 4mg,Livalo Tab. 4mg,피타바스타틴칼슘,Pitavastatin Calcium,K-029667,976,1280,38
K-003351-029667-031863_0_2_0_2_75_000_200.png,120,662,234,232,29666,리바로정 4mg,Livalo Tab. 4mg,피타바스타틴칼슘,Pitavastatin Calcium,K-029667,976,1280,38
K-003351-029667-031863_0_2_0_2_90_000_200.png,165,750,226,224,29666,리바로정 4mg,Livalo Tab. 4mg,피타바스타틴칼슘,Pitavastatin Calcium,K-029667,976,1280,38
K-003351-029667-031863_0_2_0_2_70_000_200.png,178,249,205,203,31862,아질렉트정(라사길린메실산염),Azilect Tab.,라사길린메실산염,Rasagiline Mesylate,K-031863,976,1280,47
K-003351-029667-031863_0_2_0_2_75_000_200.png,559,786,209,214,31862,아질렉트정(라사길린메실산염),Azilect Tab.,라사길린메실산염,Rasagiline Mesylate,K-031863,976,1280,47
K-003351-029667-031863_0_2_0_2_90_000_200.png,596,875,206,207,31862,아질렉트정(라사길린메실산염),Azilect Tab.,라사길린메실산염,Rasagiline Mesylate,K-031863,976,1280,47
K-003351-029667-032310_0_2_0_2_90_000_200.png,381,239,183,185,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-029667-032310_0_2_0_2_90_000_200.png,105,833,230,223,29666,리바로정 4mg,Livalo Tab. 4mg,피타바스타틴칼슘,Pitavastatin Calcium,K-029667,976,1280,38
K-003351-029667-032310_0_2_0_2_90_000_200.png,540,819,380,239,32309,글리아타민연질캡슐,,콜린알포세레이트,Choline alfoscerate,K-032310,976,1280,48
K-003351-029667-033880_0_2_0_2_75_000_200.png,344,191,180,194,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-029667-033880_0_2_0_2_90_000_200.png,382,254,185,181,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-029667-033880_0_2_0_2_75_000_200.png,591,723,234,234,29666,리바로정 4mg,Livalo Tab. 4mg,피타바스타틴칼슘,Pitavastatin Calcium,K-029667,976,1280,38
K-003351-029667-033880_0_2_0_2_90_000_200.png,630,814,228,223,29666,리바로정 4mg,Livalo Tab. 4mg,피타바스타틴칼슘,Pitavastatin Calcium,K-029667,976,1280,38
K-003351-029667-033880_0_2_0_2_75_000_200.png,50,608,303,443,33879,글리틴정(콜린알포세레이트),Glitin Tab.,콜린알포세레이트,Choline Alfoscerate,K-033880,976,1280,49
K-003351-029667-033880_0_2_0_2_90_000_200.png,94,707,310,434,33879,글리틴정(콜린알포세레이트),Glitin Tab.,콜린알포세레이트,Choline Alfoscerate,K-033880,976,1280,49
K-003351-029667-041768_0_2_0_2_70_000_200.png,406,888,190,190,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-029667-041768_0_2_0_2_75_000_200.png,343,155,183,188,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-029667-041768_0_2_0_2_90_000_200.png,382,212,185,184,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-029667-041768_0_2_0_2_70_000_200.png,594,308,216,216,29666,리바로정 4mg,Livalo Tab. 4mg,피타바스타틴칼슘,Pitavastatin Calcium,K-029667,976,1280,38
K-003351-029667-041768_0_2_0_2_75_000_200.png,112,697,236,235,29666,리바로정 4mg,Livalo Tab. 4mg,피타바스타틴칼슘,Pitavastatin Calcium,K-029667,976,1280,38
K-003351-029667-041768_0_2_0_2_90_000_200.png,153,785,228,226,29666,리바로정 4mg,Livalo Tab. 4mg,피타바스타틴칼슘,Pitavastatin Calcium,K-029667,976,1280,38
K-003351-029667-041768_0_2_0_2_70_000_200.png,127,300,260,296,41767,카발린캡슐 25mg,Kabalin Cap. 25mg,프레가발린,Pregabalin,K-041768,976,1280,50
K-003351-029667-041768_0_2_0_2_75_000_200.png,554,616,264,314,41767,카발린캡슐 25mg,Kabalin Cap. 25mg,프레가발린,Pregabalin,K-041768,976,1280,50
K-003351-029667-041768_0_2_0_2_90_000_200.png,602,712,260,314,41767,카발린캡슐 25mg,Kabalin Cap. 25mg,프레가발린,Pregabalin,K-041768,976,1280,50
K-003351-031863-035206_0_2_0_2_70_000_200.png,412,891,188,192,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-031863-035206_0_2_0_2_75_000_200.png,338,148,184,190,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-031863-035206_0_2_0_2_90_000_200.png,381,204,184,185,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-031863-035206_0_2_0_2_70_000_200.png,162,284,208,208,31862,아질렉트정(라사길린메실산염),Azilect Tab.,라사길린메실산염,Rasagiline Mesylate,K-031863,976,1280,47
K-003351-031863-035206_0_2_0_2_75_000_200.png,572,746,211,213,31862,아질렉트정(라사길린메실산염),Azilect Tab.,라사길린메실산염,Rasagiline Mesylate,K-031863,976,1280,47
K-003351-031863-035206_0_2_0_2_90_000_200.png,610,835,208,206,31862,아질렉트정(라사길린메실산염),Azilect Tab.,라사길린메실산염,Rasagiline Mesylate,K-031863,976,1280,47
K-003351-031863-035206_0_2_0_2_70_000_200.png,552,267,249,380,35205,아토젯정 10/40mg,Atozet Tab. 10/40mg,에제티미브|아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate| Ezetimibe,K-035206,976,1280,39
K-003351-031863-035206_0_2_0_2_75_000_200.png,124,553,267,399,35205,아토젯정 10/40mg,Atozet Tab. 10/40mg,에제티미브|아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate| Ezetimibe,K-035206,976,1280,39
K-003351-031863-035206_0_2_0_2_90_000_200.png,169,648,244,401,35205,아토젯정 10/40mg,Atozet Tab. 10/40mg,에제티미브|아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate| Ezetimibe,K-035206,976,1280,39
K-003351-031863-036637_0_2_0_2_70_000_200.png,390,860,193,194,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-031863-036637_0_2_0_2_70_000_200.png,638,322,208,207,31862,아질렉트정(라사길린메실산염),Azilect Tab.,라사길린메실산염,Rasagiline Mesylate,K-031863,976,1280,47
K-003351-031863-036637_0_2_0_2_70_000_200.png,232,319,196,239,36636,로수젯정10/5밀리그램,Rosuzet Tab. 10/5mg,로수바스타틴칼슘|에제티미브,Ezetimibe| Rosuvastatin Calcium,K-036637,976,1280,40
K-003351-031863-038162_0_2_0_2_70_000_200.png,398,901,188,191,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-031863-038162_0_2_0_2_75_000_200.png,351,139,185,188,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-031863-038162_0_2_0_2_90_000_200.png,394,197,183,183,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-031863-038162_0_2_0_2_70_000_200.png,637,326,206,206,31862,아질렉트정(라사길린메실산염),Azilect Tab.,라사길린메실산염,Rasagiline Mesylate,K-031863,976,1280,47
K-003351-031863-038162_0_2_0_2_75_000_200.png,85,698,205,218,31862,아질렉트정(라사길린메실산염),Azilect Tab.,라사길린메실산염,Rasagiline Mesylate,K-031863,976,1280,47
K-003351-031863-038162_0_2_0_2_90_000_200.png,118,782,228,217,31862,아질렉트정(라사길린메실산염),Azilect Tab.,라사길린메실산염,Rasagiline Mesylate,K-031863,976,1280,47
K-003351-031863-038162_0_2_0_2_70_000_200.png,213,287,192,293,38161,로수바미브정 10/20mg,Rosuvamibe Tab. 10/20mg,로수바스타틴칼슘|에제티미브,Ezetimibe| Rosuvastatin Calcium,K-038162,976,1280,41
K-003351-031863-038162_0_2_0_2_75_000_200.png,533,632,199,303,38161,로수바미브정 10/20mg,Rosuvamibe Tab. 10/20mg,로수바스타틴칼슘|에제티미브,Ezetimibe| Rosuvastatin Calcium,K-038162,976,1280,41
K-003351-031863-038162_0_2_0_2_90_000_200.png,568,727,209,293,38161,로수바미브정 10/20mg,Rosuvamibe Tab. 10/20mg,로수바스타틴칼슘|에제티미브,Ezetimibe| Rosuvastatin Calcium,K-038162,976,1280,41
K-003351-032310-035206_0_2_0_2_70_000_200.png,408,855,189,195,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-032310-035206_0_2_0_2_75_000_200.png,342,172,179,186,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-032310-035206_0_2_0_2_90_000_200.png,382,229,183,184,3350,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,K-003351,976,1280,30
K-003351-032310-035206_0_2_0_2_70_000_200.png,588,171,235,333,32309,글리아타민연질캡슐,,콜린알포세레이트,Choline alfoscerate,K-032310,976,1280,48
K-003351-032310-035206_0_2_0_2_75_000_200.png,89,666,261,376,32309,글리아타민연질캡슐,,콜린알포세레이트,Choline alfoscerate,K-032310,976,1280,48
K-003351-032310-035206_0_2_0_2_90_000_200.png,135,762,253,377,32309,글리아타민연질캡슐,,콜린알포세레이트,Choline alfoscerate,K-032310,976,1280,48
K-003351-032310-035206_0_2_0_2_70_000_200.png,99,255,355,325,35205,아토젯정 10/40mg,Atozet Tab. 10/40mg,에제티미브|아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate| Ezetimibe,K-035206,976,1280,39
K-003351-032310-035206_0_2_0_2_75_000_200.png,487,624,363,341,35205,아토젯정 10/40mg,Atozet Tab. 10/40mg,에제티미브|아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate| Ezetimibe,K-035206,976,1280,39
K-003351-032310-035206_0_2_0_2_90_000_200.png,531,715,353,332,35205,아토젯정 10/40mg,Atozet Tab. 10/40mg,에제티미브|아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate| Ezetimibe,K-035206,976,1280,39
